job_id,Y_hist,Q,gender,ethnicity,age_band,location
16,0,0.7656484397454548,Female,E5,30-39,R4
24,0,0.13853298081448528,Male,E3,40-49,R1
166,1,0.22357994400293485,Male,E2,30-39,R1
63,0,0.42359659861310905,Female,E5,30-39,R3
72,0,0.34964589755236725,Female,E4,18-29,R3
146,0,0.2647843816257552,Male,E5,40-49,R3
110,0,0.4263655279143529,Female,E2,40-49,R1
223,0,0.4264629642361957,Female,E2,30-39,R3
117,1,0.5783307344666757,Female,E2,40-49,R3
28,0,0.2439935424746357,Male,E6,18-29,R1
118,0,0.0471296067152536,Male,E2,18-29,R4
282,0,0.4236083327872531,Female,E3,40-49,R2
90,0,0.48347541975957603,Female,E5,30-39,R1
149,0,0.5028528183810852,Female,E6,18-29,R2
112,0,0.24651055125016058,Male,E4,30-39,R3
241,1,0.3429039454284721,Female,E4,18-29,R1
2,0,0.6009628649644438,Female,E2,30-39,R1
209,0,0.49636792592100615,Female,E3,30-39,R2
107,0,0.20946552604134772,Female,E4,18-29,R4
27,0,0.42286681918068486,Female,E4,30-39,R1
210,0,0.5664890996007641,Male,E5,18-29,R2
247,1,0.562602825711443,Male,E1,30-39,R2
139,1,0.4800115875086998,Male,E1,40-49,R2
101,0,0.4473893220265472,Male,E2,30-39,R1
35,0,0.8203989981095331,Male,E2,30-39,R3
163,0,0.3895423172852961,Male,E3,18-29,R3
277,0,0.0954010778033415,Female,E3,18-29,R1
186,0,0.27671262922363377,Male,E1,30-39,R4
82,0,0.35112719855997077,Male,E1,30-39,R1
103,1,0.7552092151069041,Male,E4,40-49,R3
225,0,0.10022448012395271,Male,E4,18-29,R2
76,1,0.4735883463780559,Male,E1,40-49,R3
149,0,0.16700818090442734,Female,E2,40-49,R1
123,0,0.15710228901665177,Male,E6,18-29,R3
101,0,0.35200043192873665,Male,E5,18-29,R1
219,0,0.5227415758138918,Male,E5,40-49,R2
236,0,0.45209363420420107,Male,E2,40-49,R4
195,0,0.21939328020694165,Male,E2,50-64,R3
207,0,0.18900349154898125,Female,E3,30-39,R1
146,0,0.0882048067877055,Female,E6,30-39,R1
114,1,0.4403713466323942,Female,E1,30-39,R3
244,0,0.09346258037139724,Male,E1,40-49,R2
103,1,0.4883622330606782,Male,E5,50-64,R4
57,0,0.44663645845452093,Male,E2,50-64,R1
48,1,0.4085239460694484,Male,E1,40-49,R1
266,0,0.3319215070186078,Female,E2,40-49,R1
142,0,0.3793780726751789,Male,E1,18-29,R1
118,0,0.46409246279493443,Female,E6,30-39,R2
184,0,0.37765508332389813,Male,E2,40-49,R3
6,0,0.3004518039554661,Male,E5,18-29,R1
19,0,0.2604782750514232,Male,E5,18-29,R4
160,1,0.40673121849705884,Male,E2,40-49,R4
201,0,0.6720786986558939,Male,E3,18-29,R1
141,0,0.5202494605937572,Male,E1,40-49,R3
217,0,0.2053788254089613,Female,E3,40-49,R1
81,1,0.4964021686165198,Male,E2,30-39,R2
49,0,0.6565367271683331,Female,E5,30-39,R1
160,0,0.2124296088022205,Male,E5,30-39,R1
296,0,0.6223665088075292,Female,E5,50-64,R4
209,0,0.5738997655447589,Female,E2,18-29,R1
178,1,0.39692307728680615,Female,E3,40-49,R1
280,1,0.6942542740748615,Male,E1,50-64,R2
13,1,0.6770609675283463,Male,E5,18-29,R2
10,0,0.48933738850791403,Male,E1,50-64,R2
135,0,0.24116907423838177,Male,E2,30-39,R1
174,1,0.5019997671348317,Male,E6,40-49,R1
102,0,0.12487268896738875,Male,E5,40-49,R2
288,1,0.3773116091536852,Male,E5,30-39,R1
71,1,0.35691420603446317,Female,E1,30-39,R2
104,0,0.39904360867023647,Male,E1,18-29,R2
234,0,0.29264819335013537,Male,E1,40-49,R3
273,1,0.18130433511584054,Female,E4,30-39,R2
175,1,0.15530952460470943,Male,E4,30-39,R3
100,0,0.3439964595536416,Male,E3,40-49,R1
201,0,0.37495908307693127,Male,E1,40-49,R1
221,1,0.520559637416225,Female,E4,30-39,R2
189,0,0.29005877258057133,Male,E3,18-29,R2
123,1,0.6429875798096559,Female,E6,30-39,R3
22,1,0.7277474700803468,Female,E5,18-29,R3
190,0,0.4487763620214401,Female,E3,18-29,R3
189,0,0.42202552805598265,Male,E5,50-64,R1
200,0,0.19477518415192505,Female,E3,50-64,R3
182,0,0.15719393797226505,Female,E2,50-64,R1
43,0,0.4648306445817477,Male,E3,30-39,R3
13,0,0.42579204094424605,Female,E1,18-29,R3
54,0,0.09451005288553185,Female,E3,50-64,R2
11,0,0.29182030991733315,Male,E3,30-39,R1
154,0,0.25317580015812946,Male,E3,30-39,R4
198,1,0.42019865329534384,Female,E3,50-64,R3
47,0,0.17735712144253643,Male,E3,40-49,R1
195,0,0.09229138018724818,Male,E4,18-29,R1
248,1,0.5031370575444983,Female,E1,50-64,R1
91,1,0.6530939847517021,Female,E4,18-29,R1
193,1,0.7208241496786835,Male,E1,40-49,R2
243,0,0.393758675968383,Male,E4,30-39,R1
24,0,0.3741065721155158,Female,E1,40-49,R2
282,0,0.3149542801064085,Male,E3,30-39,R1
259,0,0.567375318190259,Male,E3,30-39,R3
200,0,0.47023481942925854,Female,E1,18-29,R3
239,0,0.2315507376762445,Female,E2,30-39,R1
284,0,0.16126744083820596,Male,E4,18-29,R2
257,0,0.06648915409125906,Female,E2,30-39,R1
23,0,0.33826002330353566,Female,E6,18-29,R1
1,0,0.3761574286481868,Male,E3,30-39,R2
291,0,0.30096007834414745,Male,E5,18-29,R3
28,0,0.45145870293911367,Female,E1,50-64,R2
156,0,0.4881813250884866,Male,E3,18-29,R1
45,0,0.15034049988152337,Male,E5,40-49,R4
261,0,0.6568390522432642,Male,E4,40-49,R2
26,1,0.7071463952098791,Female,E1,40-49,R1
181,0,0.4141826656726857,Male,E4,50-64,R3
194,0,0.22114156848897587,Male,E1,30-39,R3
118,0,0.4676970759414928,Male,E1,30-39,R1
288,1,0.5958770216447408,Male,E4,50-64,R3
156,1,0.593835945424357,Female,E5,50-64,R1
218,0,0.39946450003559975,Male,E1,50-64,R2
176,0,0.49702620345917875,Female,E1,50-64,R2
18,0,0.07244106182075892,Female,E2,50-64,R2
147,1,0.8977969011306673,Male,E4,18-29,R4
269,1,0.19851796812642908,Male,E2,50-64,R2
227,0,0.21868936515669715,Female,E2,30-39,R3
102,0,0.5642550920912731,Female,E5,18-29,R2
49,0,0.0994910530829248,Male,E2,30-39,R1
139,1,0.5179539828187936,Male,E4,18-29,R1
129,0,0.4598592950736364,Male,E2,18-29,R1
215,1,0.6839592000089011,Male,E4,30-39,R1
267,0,0.8425256825992817,Female,E2,30-39,R1
176,0,0.3659749394900296,Female,E1,18-29,R1
76,1,0.14368639272376268,Female,E3,50-64,R1
261,0,0.382968516876554,Male,E4,30-39,R1
29,0,0.322764955885208,Male,E4,50-64,R1
58,0,0.5339931649892391,Male,E2,18-29,R3
41,0,0.2319964267700666,Male,E6,30-39,R1
68,1,0.4838329897463439,Male,E5,18-29,R1
253,0,0.16211014974172153,Male,E1,30-39,R1
40,1,0.170598691548709,Male,E1,18-29,R2
89,0,0.48406477542078225,Male,E2,18-29,R1
75,0,0.36045837748859516,Male,E3,50-64,R3
141,0,0.01,Female,E2,18-29,R1
155,1,0.7685795912554662,Female,E6,30-39,R3
213,0,0.33771121813417626,Female,E3,18-29,R1
33,0,0.2526307182029989,Female,E4,40-49,R3
28,0,0.07873927994652054,Female,E1,18-29,R2
263,0,0.43691603903824383,Female,E3,18-29,R1
246,0,0.03076175345221241,Male,E2,30-39,R1
243,0,0.0987745143439592,Female,E4,18-29,R4
183,0,0.14309216888272086,Female,E2,30-39,R1
229,0,0.3298129632846754,Female,E2,40-49,R1
172,0,0.5278805026705464,Female,E2,18-29,R1
287,1,0.9192197198808333,Male,E4,18-29,R4
171,0,0.33360286799946426,Female,E4,18-29,R2
168,0,0.08695442932433062,Female,E1,30-39,R2
110,0,0.5017875215423778,Female,E4,18-29,R4
207,0,0.5464534822004155,Male,E2,50-64,R3
67,1,0.5552355285760583,Female,E3,30-39,R1
84,0,0.0821136221354307,Male,E1,18-29,R1
106,0,0.33984253837249945,Male,E1,40-49,R2
275,0,0.627007555723717,Male,E1,18-29,R1
9,0,0.024975194281492998,Male,E1,30-39,R3
254,0,0.1779073854642535,Male,E6,50-64,R1
171,1,0.09607000706219294,Male,E4,18-29,R3
192,1,0.30922196844183525,Female,E6,18-29,R3
140,1,0.3503877232849586,Female,E4,40-49,R1
57,0,0.738863758931599,Female,E4,40-49,R1
6,1,0.23876905595562126,Female,E1,30-39,R1
174,0,0.1306287611615368,Female,E1,40-49,R1
54,0,0.050817038829264236,Male,E1,40-49,R2
108,0,0.6547633461984121,Male,E3,30-39,R1
281,0,0.1537572512300419,Male,E3,18-29,R1
60,0,0.49637288551780656,Female,E1,50-64,R1
209,0,0.21394143139120364,Female,E2,18-29,R4
143,0,0.3278272888264383,Female,E5,30-39,R2
71,0,0.2887616458415601,Female,E3,50-64,R2
188,0,0.41711108404808994,Female,E2,18-29,R2
295,0,0.11196677072847572,Male,E6,40-49,R4
262,1,0.47560182988716865,Female,E4,30-39,R2
253,1,0.2749102672716942,Male,E6,50-64,R1
115,0,0.3255305328548774,Female,E1,30-39,R2
210,1,0.45304254658501697,Female,E4,30-39,R1
59,1,0.6820774662206628,Female,E2,30-39,R1
283,0,0.15773709052503873,Male,E2,18-29,R1
91,0,0.20047333950423013,Female,E1,30-39,R1
33,0,0.5981331019544326,Male,E3,30-39,R3
171,1,0.7041345004687372,Female,E5,18-29,R1
89,1,0.5579526866283918,Female,E4,30-39,R1
188,0,0.3735845374449761,Female,E3,30-39,R3
127,1,0.38108808817285816,Male,E1,30-39,R3
100,0,0.40021525688131854,Male,E3,18-29,R3
11,1,0.44497269724016575,Male,E5,18-29,R1
252,0,0.16218417103311275,Female,E2,40-49,R4
178,0,0.36814704355145167,Female,E2,30-39,R1
126,0,0.6938377971516067,Female,E1,18-29,R2
248,0,0.28630677135531635,Female,E3,40-49,R1
167,1,0.606582942130783,Female,E1,30-39,R1
173,0,0.44427438190400015,Male,E4,30-39,R1
240,0,0.3821822687720433,Female,E5,40-49,R1
145,0,0.24693219696711535,Female,E3,30-39,R4
265,0,0.15365486772822662,Female,E1,18-29,R1
288,0,0.10615408136082698,Female,E6,50-64,R1
141,0,0.3651101723118368,Female,E3,40-49,R3
249,0,0.24131717760303809,Male,E1,40-49,R4
9,0,0.32093954839807737,Female,E4,40-49,R1
183,0,0.3023457047825991,Male,E1,30-39,R2
226,0,0.6333120606273929,Female,E4,50-64,R3
259,0,0.5934674497944339,Female,E2,18-29,R3
48,0,0.1916474585790786,Male,E1,18-29,R2
281,0,0.41701660222615633,Female,E1,18-29,R3
174,0,0.07403985226882219,Male,E2,40-49,R1
160,0,0.49505024959911154,Male,E2,40-49,R3
268,0,0.2743659281113684,Male,E2,18-29,R1
191,0,0.39742727527182004,Male,E6,40-49,R2
182,0,0.3874292182310721,Female,E6,30-39,R1
251,1,0.4436971167448441,Female,E5,30-39,R4
259,1,0.5200002378250492,Female,E2,18-29,R1
151,0,0.35306399062605015,Male,E4,30-39,R1
127,0,0.3842923806105848,Male,E3,18-29,R1
118,0,0.12866332234276104,Female,E2,40-49,R2
33,0,0.4847883112111808,Male,E1,18-29,R4
66,1,0.556025590929208,Male,E2,40-49,R3
128,0,0.15226998168190076,Male,E6,30-39,R3
106,0,0.1762369369579146,Female,E2,40-49,R1
249,1,0.5154179652988167,Male,E1,40-49,R1
79,0,0.20313490765564352,Female,E3,18-29,R1
76,0,0.4501653636288031,Female,E3,30-39,R4
179,1,0.46068035890286463,Female,E2,30-39,R1
287,0,0.13667668536669414,Male,E6,40-49,R2
88,0,0.2779018303050793,Female,E1,30-39,R2
44,0,0.3424076957299165,Male,E3,40-49,R2
84,1,0.5465702380798653,Female,E6,30-39,R1
209,0,0.207712159999042,Male,E3,40-49,R2
195,0,0.3817095884748419,Female,E3,18-29,R2
239,0,0.33032405588832825,Male,E6,30-39,R2
80,0,0.23420590009771225,Female,E2,18-29,R3
71,1,0.42549648710112764,Male,E4,30-39,R2
151,1,0.6059090120562649,Male,E1,30-39,R1
223,0,0.4746738209380499,Male,E2,50-64,R1
141,1,0.5946377271049431,Female,E2,40-49,R3
274,0,0.30439365598032037,Male,E1,18-29,R1
53,0,0.3444079345785754,Male,E1,30-39,R1
99,0,0.7923495279488206,Male,E2,30-39,R1
53,0,0.5574587445547924,Male,E3,50-64,R1
78,0,0.6062611320812408,Female,E3,18-29,R1
64,0,0.35841790531247397,Female,E2,18-29,R1
93,0,0.43433861200499313,Female,E2,18-29,R2
205,0,0.31445290576235363,Female,E4,40-49,R2
151,1,0.7263626536454391,Male,E4,40-49,R3
135,1,0.6547648332758851,Female,E6,18-29,R1
265,0,0.4911607649217676,Male,E2,18-29,R2
48,0,0.6446870558094728,Female,E1,18-29,R1
100,0,0.3559555844933935,Male,E1,50-64,R1
189,0,0.5364868727891082,Female,E1,40-49,R2
287,0,0.4893034052491608,Male,E1,30-39,R1
133,0,0.3655750741870376,Female,E1,30-39,R1
232,1,0.6634341889706827,Male,E3,30-39,R3
15,0,0.428345115957334,Male,E6,30-39,R3
170,0,0.4799133594718394,Female,E1,18-29,R1
291,0,0.23559132877920935,Female,E3,18-29,R1
204,0,0.2796955418724501,Female,E2,40-49,R1
231,0,0.6919102191535506,Male,E4,50-64,R2
289,0,0.3884246700818226,Female,E1,50-64,R1
112,0,0.3229244218757408,Female,E2,30-39,R1
38,0,0.18414974934574244,Female,E4,30-39,R3
207,0,0.1268172108419766,Male,E3,18-29,R1
146,0,0.23433899002947675,Male,E3,40-49,R2
36,0,0.3283239392645767,Male,E1,50-64,R2
97,1,0.7098013056804092,Male,E1,18-29,R1
292,0,0.06925667184364587,Female,E3,30-39,R1
278,0,0.44565185422897696,Female,E4,30-39,R2
35,0,0.12676158147072913,Female,E4,30-39,R2
153,0,0.5354899460020971,Female,E1,40-49,R2
120,1,0.3772748025730013,Male,E5,30-39,R3
101,1,0.32749204576763985,Female,E1,40-49,R2
279,0,0.45122494256988127,Male,E1,18-29,R2
31,0,0.18767359526461067,Female,E2,30-39,R2
298,1,0.5918076413394895,Male,E1,18-29,R2
264,0,0.31932522500440835,Female,E1,30-39,R1
236,0,0.32265428983495587,Male,E4,30-39,R1
37,1,0.6244465186477375,Male,E1,50-64,R3
173,0,0.08897434274905668,Female,E3,18-29,R1
157,0,0.1396973572326199,Female,E2,30-39,R2
180,0,0.5759454087204335,Male,E6,40-49,R1
246,0,0.4278926890101897,Female,E4,18-29,R4
7,1,0.505812289436101,Male,E2,30-39,R3
200,0,0.13763993166694177,Female,E1,30-39,R1
140,0,0.10122222020218598,Female,E1,30-39,R1
249,0,0.3854448633590083,Male,E1,30-39,R1
188,0,0.12790351826789648,Female,E2,18-29,R3
175,1,0.5060734183826211,Male,E5,50-64,R2
36,1,0.37083784022010524,Female,E1,30-39,R1
222,0,0.2332519439293108,Female,E1,18-29,R1
4,1,0.6044728838690707,Male,E2,30-39,R2
174,0,0.5266748876118998,Male,E2,40-49,R1
90,0,0.4754393123711636,Male,E5,40-49,R1
141,0,0.3282974288343877,Male,E6,18-29,R2
289,1,0.1934530652745741,Female,E3,30-39,R1
235,0,0.24572629037592522,Male,E1,18-29,R3
230,0,0.49263236237378005,Male,E3,40-49,R1
96,0,0.6073254201062334,Male,E3,30-39,R1
255,1,0.13119323705308364,Female,E2,40-49,R1
53,1,0.5469848857205467,Male,E3,18-29,R3
246,0,0.09496374145793453,Female,E2,50-64,R1
34,0,0.19311937813438498,Female,E1,18-29,R3
52,0,0.4588514444365456,Male,E3,30-39,R1
27,0,0.07012753985498042,Male,E2,40-49,R1
93,0,0.40945610622570006,Female,E3,30-39,R3
210,1,0.2657221276171473,Male,E5,30-39,R3
58,0,0.2592258095576238,Female,E5,50-64,R2
80,0,0.49973131491107753,Male,E2,18-29,R3
196,0,0.45542441650607013,Female,E4,40-49,R1
273,1,0.4768067127240522,Male,E1,30-39,R2
227,0,0.5145799874212406,Male,E2,18-29,R2
45,0,0.1642334076713143,Female,E2,50-64,R1
179,1,0.266101686494508,Female,E6,30-39,R3
151,0,0.48268544189993956,Male,E6,50-64,R1
213,0,0.3114483628875544,Male,E6,30-39,R1
240,1,0.5527941037476607,Male,E1,18-29,R3
174,0,0.4379243944776282,Female,E3,30-39,R1
213,1,0.6061872038093269,Male,E4,50-64,R4
152,1,0.6080825831380027,Male,E5,30-39,R1
6,0,0.16065120550081977,Female,E6,50-64,R1
218,0,0.4836297448271856,Female,E2,30-39,R1
227,0,0.24736786352715354,Female,E3,30-39,R1
225,0,0.1051144604842798,Female,E3,18-29,R3
286,0,0.36539427493312,Female,E5,50-64,R3
264,0,0.21570154260581367,Male,E4,18-29,R3
69,0,0.3743263656242102,Male,E2,50-64,R4
42,0,0.48230132314042146,Female,E2,30-39,R3
249,0,0.5417775456607685,Male,E3,40-49,R3
8,0,0.1844077863520218,Male,E3,30-39,R3
170,0,0.28342129764285723,Female,E2,30-39,R3
62,0,0.3070115480975256,Female,E6,18-29,R1
69,1,0.36876030247620495,Male,E5,40-49,R3
194,0,0.24992262472822988,Male,E6,30-39,R1
293,0,0.35649158831520755,Female,E3,18-29,R1
82,0,0.35949911808723717,Male,E1,30-39,R3
274,0,0.26811576311617036,Male,E1,18-29,R3
99,1,0.3751786524698028,Male,E2,18-29,R3
239,0,0.43136846593130246,Male,E1,30-39,R3
109,1,0.4525329145757688,Male,E4,18-29,R3
0,0,0.2721047286765654,Male,E4,18-29,R2
3,0,0.42599416272195506,Male,E5,30-39,R1
199,0,0.5387119043177803,Male,E3,30-39,R4
266,1,0.7136886499349115,Male,E6,50-64,R3
133,1,0.18925816811402713,Male,E3,30-39,R3
236,0,0.24022232818931244,Female,E4,30-39,R3
79,0,0.3339100205137119,Male,E2,18-29,R2
38,0,0.47282052016806436,Male,E6,30-39,R1
255,1,0.6573329685925339,Male,E2,18-29,R1
209,1,0.42992001604717,Male,E4,40-49,R2
50,1,0.5462026980862347,Female,E6,18-29,R2
104,0,0.26468277975008714,Male,E6,40-49,R2
37,0,0.07580670747613352,Female,E2,18-29,R3
74,1,0.6077983093624837,Male,E1,30-39,R2
180,0,0.1164656760095508,Female,E5,30-39,R2
263,0,0.26952111312422306,Male,E1,30-39,R1
190,0,0.27691120000413477,Male,E1,40-49,R2
67,1,0.22474543575613926,Male,E6,30-39,R1
234,0,0.6636127981874477,Male,E3,50-64,R1
34,0,0.20392271651823302,Female,E2,40-49,R1
87,0,0.30649568553256523,Female,E2,40-49,R3
36,0,0.3976821073572037,Female,E2,30-39,R3
198,0,0.34854797258244963,Male,E4,30-39,R1
97,0,0.40064379685352586,Male,E2,18-29,R4
219,0,0.01,Male,E2,50-64,R1
25,0,0.22006448958671437,Male,E3,40-49,R1
289,1,0.7251955585400646,Female,E1,30-39,R2
56,0,0.37679275229679116,Male,E6,18-29,R2
297,0,0.16946414957154057,Male,E2,40-49,R3
178,1,0.46715239225878114,Female,E3,18-29,R1
226,1,0.5406445881398536,Female,E1,30-39,R2
286,0,0.232347090731936,Male,E5,50-64,R1
86,0,0.0951851086068042,Male,E2,50-64,R3
31,0,0.23275880819022635,Male,E2,40-49,R2
132,1,0.12561682943301414,Male,E1,40-49,R3
53,0,0.10074968200141457,Male,E2,50-64,R1
78,1,0.3577069973853301,Female,E2,50-64,R2
107,0,0.4962284150337479,Female,E3,30-39,R4
113,0,0.29234078980415706,Male,E1,18-29,R1
35,0,0.3803914146888261,Male,E2,50-64,R1
46,0,0.5301355049185479,Male,E5,30-39,R3
281,0,0.12357333089518713,Female,E2,40-49,R2
210,0,0.6761441735982231,Male,E4,18-29,R2
84,0,0.3899957018902961,Male,E3,18-29,R3
46,1,0.25661577117466255,Female,E5,30-39,R3
40,0,0.3333675529908134,Female,E1,18-29,R3
233,0,0.1709914690902988,Male,E2,40-49,R1
251,1,0.5411184438490859,Male,E3,40-49,R4
124,0,0.5231332214274764,Male,E5,18-29,R4
100,1,0.903490374607598,Male,E1,18-29,R2
133,1,0.4406587646782183,Male,E5,18-29,R1
72,0,0.50903363939964,Male,E4,40-49,R3
287,1,0.5338261654818409,Male,E4,40-49,R1
6,0,0.17511195286821604,Male,E1,40-49,R3
210,1,0.42801467498110213,Female,E5,40-49,R1
106,0,0.1632604736309437,Male,E3,18-29,R3
14,0,0.274652560072593,Male,E2,30-39,R1
229,1,0.698063215489558,Female,E2,18-29,R2
248,1,0.7356091414777641,Male,E5,18-29,R4
294,0,0.2392543231056948,Male,E1,30-39,R2
177,0,0.2696771487033103,Female,E2,50-64,R1
205,0,0.43292634588332496,Male,E4,30-39,R2
238,1,0.5420346302810226,Male,E1,40-49,R2
261,0,0.04032871017234929,Male,E1,18-29,R3
155,0,0.25741037870579536,Female,E2,30-39,R1
112,1,0.5554201660967719,Male,E6,30-39,R2
165,0,0.2729511167428855,Male,E4,40-49,R2
43,1,0.4702118092114138,Male,E1,18-29,R2
231,0,0.2401822979530081,Male,E1,18-29,R1
3,0,0.45716783096200586,Female,E4,18-29,R1
181,0,0.5562987584893633,Female,E4,50-64,R2
164,0,0.01,Male,E6,18-29,R3
41,0,0.13066119561752945,Male,E6,40-49,R2
137,0,0.46977407723299935,Female,E3,18-29,R3
235,0,0.5402889683904799,Female,E1,30-39,R2
284,0,0.6838777478912195,Female,E2,30-39,R1
97,1,0.309827762180118,Male,E1,18-29,R1
267,0,0.24983361874525717,Male,E3,30-39,R3
61,1,0.4481561172887749,Female,E4,50-64,R4
70,0,0.10470022151215855,Female,E2,40-49,R3
169,1,0.3922762840725144,Female,E1,40-49,R4
126,1,0.3508603459259716,Male,E1,50-64,R3
90,1,0.7811915002253343,Female,E4,18-29,R1
247,0,0.5299336006783714,Female,E2,18-29,R1
243,0,0.25862464118244616,Female,E2,18-29,R1
220,0,0.23634538046363762,Male,E2,18-29,R2
234,0,0.5303018534846917,Female,E3,50-64,R3
299,0,0.3161672943041552,Male,E3,18-29,R2
288,1,0.3708798685413104,Male,E2,30-39,R1
199,0,0.24450338275986414,Male,E3,18-29,R1
27,0,0.1935001191911644,Female,E5,30-39,R1
118,0,0.34886041869665446,Male,E2,40-49,R2
216,0,0.4816326262596399,Female,E1,40-49,R2
167,0,0.7082580857552914,Male,E6,18-29,R1
97,0,0.28565570742460866,Male,E2,40-49,R2
216,0,0.4725747849536777,Female,E4,18-29,R3
266,1,0.4391069172409016,Male,E1,18-29,R3
278,0,0.39466366147637144,Female,E1,18-29,R3
11,0,0.49684989786045985,Female,E4,18-29,R3
78,0,0.3077803072966865,Male,E3,40-49,R3
109,0,0.01,Male,E2,18-29,R1
140,0,0.35328045673489256,Male,E4,50-64,R1
121,0,0.36638019548730044,Female,E2,18-29,R1
102,1,0.4763547969170624,Male,E1,30-39,R2
212,0,0.24337145023331325,Male,E6,18-29,R2
36,0,0.5873065689418862,Female,E4,30-39,R2
50,1,0.7294558955973397,Male,E1,50-64,R1
60,0,0.45382572747033717,Male,E2,18-29,R1
226,0,0.01,Female,E3,50-64,R1
100,0,0.6429604664878059,Female,E1,50-64,R4
26,0,0.15777613673545315,Male,E2,30-39,R1
74,0,0.31407003494299507,Female,E1,18-29,R2
162,0,0.25005374687146836,Female,E1,30-39,R1
184,0,0.13139929490525915,Female,E4,40-49,R1
260,0,0.6284078043253732,Female,E2,18-29,R4
293,0,0.11262153713921531,Male,E6,30-39,R2
179,0,0.14648616646159032,Male,E1,50-64,R2
122,0,0.5012957717710265,Female,E5,40-49,R1
196,0,0.1317711779566575,Male,E1,30-39,R2
226,0,0.2746594632690288,Male,E1,18-29,R4
221,0,0.4967640296553322,Female,E4,40-49,R3
91,0,0.8967753699486667,Female,E1,50-64,R1
92,0,0.2171143361362385,Male,E4,40-49,R2
196,1,0.15069155712228832,Female,E4,18-29,R2
124,0,0.23714634514624147,Male,E5,50-64,R1
295,0,0.4747548582836589,Male,E5,18-29,R1
173,0,0.35260370638278277,Male,E3,30-39,R2
248,0,0.33971626465552185,Male,E4,40-49,R3
110,0,0.5587937634652219,Female,E2,18-29,R4
177,0,0.7368786603016834,Female,E1,18-29,R1
93,1,0.6810598413871086,Male,E4,30-39,R1
290,0,0.39120872047384286,Male,E1,18-29,R3
294,0,0.16784481424727293,Male,E5,50-64,R1
27,0,0.2577775481652523,Male,E3,40-49,R2
0,0,0.28665311172894475,Male,E1,30-39,R2
100,0,0.35588589377276736,Male,E1,50-64,R3
83,0,0.28533566518912107,Female,E1,18-29,R2
51,0,0.3453654515131146,Male,E1,40-49,R3
46,0,0.14161766417372498,Female,E1,30-39,R2
178,0,0.4042633734943669,Female,E6,40-49,R3
125,0,0.13149165358009182,Female,E2,18-29,R3
218,0,0.3404558999347516,Female,E6,50-64,R3
263,0,0.23476903850886735,Male,E5,40-49,R2
260,0,0.3952657120960815,Female,E1,50-64,R2
189,0,0.20832444207886303,Female,E3,30-39,R3
34,0,0.4847308819473789,Male,E3,30-39,R2
280,1,0.6473039003409223,Female,E1,18-29,R1
20,0,0.35440575566318194,Male,E4,30-39,R3
27,0,0.2804203449547609,Female,E2,40-49,R1
28,0,0.09747199913594758,Female,E4,40-49,R2
295,0,0.15673719657519078,Male,E4,18-29,R1
194,0,0.30795971990869175,Male,E4,30-39,R3
250,0,0.4341688265981189,Female,E4,30-39,R4
107,0,0.39309553355509724,Male,E2,30-39,R3
265,1,0.6475225043754677,Male,E3,50-64,R3
174,0,0.2477972554569084,Female,E4,30-39,R3
135,0,0.2765782411631028,Male,E3,40-49,R2
258,0,0.14584776312133393,Male,E4,50-64,R3
30,0,0.7705194499849808,Male,E5,40-49,R1
229,0,0.7154536096351576,Female,E1,30-39,R4
217,0,0.33979664219581057,Male,E1,30-39,R1
72,0,0.24267741146210325,Female,E2,30-39,R1
29,1,0.6753669160484359,Male,E5,18-29,R1
80,0,0.06018763287619579,Female,E2,30-39,R2
297,0,0.03834214193136001,Female,E6,30-39,R2
73,0,0.32011686851378474,Male,E2,40-49,R3
44,0,0.5030043632664684,Female,E6,30-39,R1
290,0,0.7198879639131877,Male,E5,30-39,R1
143,0,0.27387817460089997,Male,E3,30-39,R2
7,1,0.38154793976357293,Male,E5,40-49,R2
136,0,0.6359672452417919,Female,E1,18-29,R2
229,0,0.07195802107279192,Male,E1,50-64,R1
41,0,0.26265855964355256,Male,E1,30-39,R3
166,1,0.2494875131974993,Female,E1,30-39,R2
44,1,0.3829190436957698,Male,E3,30-39,R1
119,0,0.6379332848914825,Male,E1,40-49,R3
131,0,0.33428586042928154,Male,E1,50-64,R3
70,0,0.36851181271367367,Female,E3,18-29,R1
98,1,0.6994989140403067,Male,E4,50-64,R3
153,0,0.23096483655863806,Female,E1,18-29,R1
161,0,0.4909323280579302,Female,E5,30-39,R2
52,0,0.6248100485485487,Female,E1,30-39,R2
172,0,0.15707128187358496,Male,E4,50-64,R1
276,0,0.3719726997024661,Male,E1,40-49,R3
219,0,0.17486149349387423,Female,E5,40-49,R3
267,1,0.7583100505715225,Male,E5,30-39,R2
185,1,0.27204580917741217,Female,E6,50-64,R1
250,0,0.7481684153676273,Female,E2,30-39,R1
139,0,0.30040544211167614,Male,E5,40-49,R1
287,0,0.45093840870687896,Male,E4,30-39,R2
167,0,0.46101486241839146,Female,E6,40-49,R1
208,0,0.2827712488294513,Female,E3,50-64,R2
202,0,0.4878889746193522,Female,E5,50-64,R2
137,0,0.523252365083361,Female,E1,18-29,R2
77,0,0.307472478812257,Male,E1,18-29,R1
133,0,0.5001423902874653,Male,E1,18-29,R2
220,0,0.2749013989729456,Male,E1,40-49,R2
116,0,0.019748948408774912,Male,E1,50-64,R2
202,1,0.01,Female,E3,40-49,R2
227,0,0.4197559385467046,Female,E3,30-39,R1
